date,year,month,day,hour,load,wind_gen,solar_gen,co2
7/19/2023,2023,7,19,7,58704,20281,7483,20674
7/19/2023,2023,7,19,8,62551,21613,8770,22010
7/19/2023,2023,7,19,9,66751,20807,10309,24410
7/19/2023,2023,7,19,10,70979,19895,11368,27240
7/19/2023,2023,7,19,11,74960,17569,12756,30011
7/19/2023,2023,7,19,12,78690,15700,13110,33008
7/19/2023,2023,7,19,13,81376,14923,13105,34935
7/19/2023,2023,7,19,14,82103,14779,12977,35513
7/19/2023,2023,7,19,15,82465,14359,12804,35810
7/19/2023,2023,7,19,16,82383,14656,12266,35817
7/19/2023,2023,7,19,17,81865,16120,10612,35636
7/19/2023,2023,7,19,18,80349,17203,5747,36738
7/19/2023,2023,7,19,19,77066,17531,684,37127
7/19/2023,2023,7,19,20,74134,19157,2,35225
7/19/2023,2023,7,19,21,70022,21244,1,31927
7/19/2023,2023,7,19,22,66346,24172,0,28434
7/19/2023,2023,7,19,23,62360,23984,0,25094
7/19/2024,2024,7,19,0,50859,8483,2,26245
7/19/2024,2024,7,19,1,48940,7996,1,24987
7/19/2024,2024,7,19,2,47662,7507,0,24349
7/19/2024,2024,7,19,3,47001,6266,0,24534
7/19/2024,2024,7,19,4,47808,4978,0,25999
7/19/2024,2024,7,19,5,48734,3960,47,27102
7/19/2024,2024,7,19,6,50240,3024,2496,27250
7/19/2024,2024,7,19,7,53530,1907,9164,25691
7/19/2024,2024,7,19,8,56874,1696,13243,25433
7/19/2024,2024,7,19,9,60078,1753,15109,26411
7/19/2024,2024,7,19,10,63243,1788,16901,27429
7/19/2024,2024,7,19,11,65980,1731,17790,29192
7/19/2024,2024,7,19,12,68792,1878,17771,31335
7/19/2024,2024,7,19,13,71173,2331,17327,33448
7/19/2024,2024,7,19,14,72933,3009,17461,33990
7/19/2024,2024,7,19,15,74120,4036,16958,34498
7/19/2024,2024,7,19,16,73765,4151,15609,34926
7/19/2024,2024,7,19,17,72393,4350,12323,35605
7/19/2024,2024,7,19,18,69782,5643,6236,35840
7/19/2024,2024,7,19,19,66282,7198,621,35279
7/19/2024,2024,7,19,20,64230,9972,0,33211
7/19/2024,2024,7,19,21,61218,12887,0,29726
7/19/2024,2024,7,19,22,56864,8736,2,25885
7/19/2024,2024,7,19,23,53496,8517,2,23403
7/2/2021,2021,7,2,0,46175,7018,35,25382
7/2/2021,2021,7,2,1,43966,6082,34,24711
7/2/2021,2021,7,2,2,42464,5666,34,24154
7/2/2021,2021,7,2,3,41749,6149,34,24340
7/2/2021,2021,7,2,4,41641,5931,0,25133
7/2/2021,2021,7,2,5,42579,5473,0,25725
7/2/2021,2021,7,2,6,43511,4854,31,26579
7/2/2021,2021,7,2,7,45540,3762,2359,28079
7/2/2021,2021,7,2,8,48599,2717,4179,30086
7/2/2021,2021,7,2,9,51825,1898,4912,31704
7/2/2021,2021,7,2,10,54746,1233,4554,33350
7/2/2021,2021,7,2,11,57088,768,4689,34290
7/2/2021,2021,7,2,12,59519,1263,5011,34785
7/2/2021,2021,7,2,13,61682,1983,5652,35327
7/2/2021,2021,7,2,14,63449,2792,5332,35402
7/2/2021,2021,7,2,15,64562,3321,5292,35804
7/2/2021,2021,7,2,16,64338,4026,4360,35605
7/2/2021,2021,7,2,17,62891,5045,4421,34855
7/2/2021,2021,7,2,18,60782,4835,2043,34415
7/2/2021,2021,7,2,19,58357,4958,483,33465
7/2/2021,2021,7,2,20,56920,5806,0,32332
7/2/2021,2021,7,2,21,54587,6032,0,30942
7/2/2021,2021,7,2,22,51672,5656,0,29110
7/2/2021,2021,7,2,23,49280,6576,35,27101
7/2/2022,2022,7,2,0,50521,17058,0,21159
7/2/2022,2022,7,2,1,48205,15796,0,20694
7/2/2022,2022,7,2,2,46490,15178,0,20394
7/2/2022,2022,7,2,3,45439,13680,0,20873
7/2/2022,2022,7,2,4,44943,12476,0,21608
7/2/2022,2022,7,2,5,44611,11211,49,22205
7/2/2022,2022,7,2,6,45397,9077,2174,22857
7/2/2022,2022,7,2,7,48709,7561,6888,23683
7/2/2022,2022,7,2,8,53025,8197,8593,24709
7/2/2022,2022,7,2,9,57480,7128,9270,27262
7/2/2022,2022,7,2,10,61518,5754,8888,30615
7/2/2022,2022,7,2,11,64784,5036,8597,33176
7/2/2022,2022,7,2,12,67012,5127,8429,34763
7/2/2022,2022,7,2,13,68700,6205,7843,35411
7/2/2022,2022,7,2,14,70191,8453,7857,34742
7/2/2022,2022,7,2,15,71222,10653,7383,34259
7/2/2022,2022,7,2,16,71427,12682,7420,33209
7/2/2022,2022,7,2,17,70365,13644,6691,32593
7/2/2022,2022,7,2,18,68159,14804,3947,31956
7/2/2022,2022,7,2,19,65457,15858,599,30740
7/2/2022,2022,7,2,20,63388,15526,0,29647
7/2/2022,2022,7,2,21,60396,14689,0,28046
7/2/2022,2022,7,2,22,56389,18342,0,26327
7/2/2022,2022,7,2,23,53079,18497,0,24208
7/2/2023,2023,7,2,0,50395,7762,0,26399
7/2/2023,2023,7,2,1,48484,7744,0,25078
7/2/2023,2023,7,2,2,47212,6991,0,24411
7/2/2023,2023,7,2,3,46306,6212,0,23938
7/2/2023,2023,7,2,4,45867,4892,0,24526
7/2/2023,2023,7,2,5,45557,4049,49,24931
7/2/2023,2023,7,2,6,46114,2824,1983,25110
7/2/2023,2023,7,2,7,48518,1716,6535,25165
7/2/2023,2023,7,2,8,51972,2059,9136,25855
7/2/2023,2023,7,2,9,55345,1980,10352,27752
7/2/2023,2023,7,2,10,58431,1507,11470,29928
7/2/2023,2023,7,2,11,61921,991,11773,32126
7/2/2023,2023,7,2,12,65006,1004,11616,33957
7/2/2023,2023,7,2,13,67468,1562,11064,35196
7/2/2023,2023,7,2,14,68923,2407,10464,35670
7/2/2023,2023,7,2,15,69613,3368,9433,36044
7/2/2023,2023,7,2,16,68704,3941,9012,35391
7/2/2023,2023,7,2,17,67486,4826,8259,34237
7/2/2023,2023,7,2,18,65912,6971,5039,33101
7/2/2023,2023,7,2,19,64107,7471,693,33495
7/2/2023,2023,7,2,20,62546,7460,0,32781
7/2/2023,2023,7,2,21,59377,8076,0,30849
7/2/2023,2023,7,2,22,55912,9871,0,28370
7/2/2023,2023,7,2,23,52873,8801,0,26488
7/2/2024,2024,7,2,0,59202,22036,0,23067
7/2/2024,2024,7,2,1,56798,21923,0,21612
7/2/2024,2024,7,2,2,55347,21383,0,21068
7/2/2024,2024,7,2,3,54507,21175,0,20660
7/2/2024,2024,7,2,4,54595,20307,0,21206
7/2/2024,2024,7,2,5,55184,18508,132,22539
7/2/2024,2024,7,2,6,56159,15954,4606,22273
7/2/2024,2024,7,2,7,59471,14297,13038,21003
7/2/2024,2024,7,2,8,63622,16199,14780,22116
7/2/2024,2024,7,2,9,67959,16605,16104,24214
7/2/2024,2024,7,2,10,71901,16259,17129,26549
7/2/2024,2024,7,2,11,75925,16003,18063,28965
7/2/2024,2024,7,2,12,79013,15159,19057,30553
7/2/2024,2024,7,2,13,80493,15584,19209,31230
7/2/2024,2024,7,2,14,80734,15703,18791,31335
7/2/2024,2024,7,2,15,81107,15877,18021,32108
7/2/2024,2024,7,2,16,80964,16636,16454,32167
7/2/2024,2024,7,2,17,80649,17814,13569,32587
7/2/2024,2024,7,2,18,79128,19580,6134,34198
7/2/2024,2024,7,2,19,76091,20952,457,34544
7/2/2024,2024,7,2,20,74141,22504,0,33626
7/2/2024,2024,7,2,21,70354,24027,0,30528
7/2/2024,2024,7,2,22,66215,23384,0,27677
7/2/2024,2024,7,2,23,62163,22922,0,25124
7/20/2021,2021,7,20,0,43703,4448,0,26015
7/20/2021,2021,7,20,1,41948,4504,0,25472
7/20/2021,2021,7,20,2,40641,3810,0,25200
7/20/2021,2021,7,20,3,40245,3531,0,25468
7/20/2021,2021,7,20,4,40333,3117,0,26165
7/20/2021,2021,7,20,5,41598,2877,0,27061
7/20/2021,2021,7,20,6,43078,2311,29,27446
7/20/2021,2021,7,20,7,44411,1505,1590,28052
7/20/2021,2021,7,20,8,46866,1827,4685,28517
7/20/2021,2021,7,20,9,49540,1683,5308,30065
7/20/2021,2021,7,20,10,53029,2183,6087,31283
7/20/2021,2021,7,20,11,56226,3143,5976,32442
7/20/2021,2021,7,20,12,58779,3710,5592,33566
7/20/2021,2021,7,20,13,61048,4336,5523,34279
7/20/2021,2021,7,20,14,62900,4963,5827,34832
7/20/2021,2021,7,20,15,64215,5988,5879,35019
7/20/2021,2021,7,20,16,64351,6523,5787,35020
7/20/2021,2021,7,20,17,64044,6095,5433,34804
7/20/2021,2021,7,20,18,61824,5804,3898,34557
7/20/2021,2021,7,20,19,58768,5103,1065,34056
7/20/2021,2021,7,20,20,57105,5124,1,32265
7/20/2021,2021,7,20,21,54066,5924,0,30143
7/20/2021,2021,7,20,22,50452,5900,0,27794
7/20/2021,2021,7,20,23,46100,5072,0,25537
7/20/2022,2022,7,20,0,56823,23148,0,24333
7/20/2022,2022,7,20,1,54646,23181,0,22714
7/20/2022,2022,7,20,2,53017,22343,0,21950
7/20/2022,2022,7,20,3,51971,20550,0,22990
7/20/2022,2022,7,20,4,51885,17989,0,24456
7/20/2022,2022,7,20,5,52326,15787,12,25573
7/20/2022,2022,7,20,6,53108,13528,1133,26948
7/20/2022,2022,7,20,7,55609,12122,4176,27530
7/20/2022,2022,7,20,8,59260,10943,5511,30153
7/20/2022,2022,7,20,9,63770,9528,6870,32003
7/20/2022,2022,7,20,10,68497,8789,7945,34265
7/20/2022,2022,7,20,11,72622,8281,8583,36532
7/20/2022,2022,7,20,12,76130,7883,8241,38905
7/20/2022,2022,7,20,13,78426,7240,8378,40295
7/20/2022,2022,7,20,14,79398,6660,8270,41199
7/20/2022,2022,7,20,15,79829,7369,8080,41766
7/20/2022,2022,7,20,16,79676,8536,7263,41504
7/20/2022,2022,7,20,17,78507,10016,6656,40647
7/20/2022,2022,7,20,18,75937,10992,3572,40090
7/20/2022,2022,7,20,19,73362,11270,408,39882
7/20/2022,2022,7,20,20,70855,11855,0,38053
7/20/2022,2022,7,20,21,67192,13287,0,34971
7/20/2022,2022,7,20,22,63378,22448,0,30870
7/20/2022,2022,7,20,23,59725,23037,0,28608
7/20/2023,2023,7,20,0,58410,22179,0,22918
7/20/2023,2023,7,20,1,55974,20969,0,21905
7/20/2023,2023,7,20,2,54385,19372,0,21838
7/20/2023,2023,7,20,3,53676,17578,0,22770
7/20/2023,2023,7,20,4,54231,16082,0,24104
7/20/2023,2023,7,20,5,55278,14441,9,25673
7/20/2023,2023,7,20,6,55622,12791,1840,26069
7/20/2023,2023,7,20,7,57820,11518,7294,25512
7/20/2023,2023,7,20,8,61382,12384,10396,25726
7/20/2023,2023,7,20,9,65603,11647,12204,27777
7/20/2023,2023,7,20,10,69631,9212,12580,31601
7/20/2023,2023,7,20,11,73643,7674,12751,34655
7/20/2023,2023,7,20,12,77502,6672,13085,37314
7/20/2023,2023,7,20,13,80400,6461,12948,39138
7/20/2023,2023,7,20,14,81835,6835,12917,39509
7/20/2023,2023,7,20,15,82098,7784,12497,39173
7/20/2023,2023,7,20,16,82056,8751,11355,39162
7/20/2023,2023,7,20,17,81261,9839,9767,38995
7/20/2023,2023,7,20,18,78785,10781,5024,39495
7/20/2023,2023,7,20,19,75457,10799,523,39909
7/20/2023,2023,7,20,20,72935,11814,0,37824
7/20/2023,2023,7,20,21,68884,14141,0,33896
7/20/2023,2023,7,20,22,65492,22305,0,30589
7/20/2023,2023,7,20,23,61561,22824,0,26571
7/20/2024,2024,7,20,0,52094,14993,0,22232
7/20/2024,2024,7,20,1,50027,15578,0,21070
7/20/2024,2024,7,20,2,48456,15636,0,20314
7/20/2024,2024,7,20,3,47068,14929,0,20096
7/20/2024,2024,7,20,4,46605,13325,0,20529
7/20/2024,2024,7,20,5,46530,10722,47,21274
7/20/2024,2024,7,20,6,47035,8249,2589,21621
7/20/2024,2024,7,20,7,49850,5214,10452,21194
7/20/2024,2024,7,20,8,53184,4939,15248,21247
7/20/2024,2024,7,20,9,57240,4533,16648,22701
7/20/2024,2024,7,20,10,61743,2797,16764,26154
7/20/2024,2024,7,20,11,65596,1546,17183,29548
7/20/2024,2024,7,20,12,68521,1306,16843,32498
7/20/2024,2024,7,20,13,71000,2820,16534,33679
7/20/2024,2024,7,20,14,72466,5531,15626,33356
7/20/2024,2024,7,20,15,72862,7421,14336,32775
7/20/2024,2024,7,20,16,73105,9334,12264,33328
7/20/2024,2024,7,20,17,71556,11233,10118,32021
7/20/2024,2024,7,20,18,68932,14224,4108,32072
7/20/2024,2024,7,20,19,66360,14772,333,32180
7/20/2024,2024,7,20,20,64124,14828,0,30276
7/20/2024,2024,7,20,21,60984,12913,0,29934
7/20/2024,2024,7,20,22,57787,14888,0,29208
7/20/2024,2024,7,20,23,54639,15412,0,28582
7/21/2021,2021,7,21,0,43892,5300,0,24395
7/21/2021,2021,7,21,1,41759,4716,0,24041
7/21/2021,2021,7,21,2,40497,3921,0,23887
7/21/2021,2021,7,21,3,39964,3360,0,24210
7/21/2021,2021,7,21,4,40105,2938,0,24838
7/21/2021,2021,7,21,5,41358,2298,0,25627
7/21/2021,2021,7,21,6,42446,1814,28,26100
7/21/2021,2021,7,21,7,44054,1489,1776,26919
7/21/2021,2021,7,21,8,47088,709,4595,28263
7/21/2021,2021,7,21,9,51162,952,5955,30330
7/21/2021,2021,7,21,10,54883,931,5969,32610
7/21/2021,2021,7,21,11,57852,786,5813,33773
7/21/2021,2021,7,21,12,60071,1680,5919,34365
7/21/2021,2021,7,21,13,61331,2354,5711,34690
7/21/2021,2021,7,21,14,61599,2786,5604,34863
7/21/2021,2021,7,21,15,61915,2140,6106,34883
7/21/2021,2021,7,21,16,62497,3494,5692,34744
7/21/2021,2021,7,21,17,62028,4131,4831,34503
7/21/2021,2021,7,21,18,60317,3907,3663,34106
7/21/2021,2021,7,21,19,57450,3929,948,33482
7/21/2021,2021,7,21,20,56149,5136,0,31474
7/21/2021,2021,7,21,21,53275,8485,0,28896
7/21/2021,2021,7,21,22,49607,9412,0,26401
7/21/2021,2021,7,21,23,46767,5610,0,24011
7/21/2022,2022,7,21,0,56342,16862,0,26462
7/21/2022,2022,7,21,1,54114,15016,0,25908
7/21/2022,2022,7,21,2,52790,12401,0,26606
7/21/2022,2022,7,21,3,51923,11068,0,26910
7/21/2022,2022,7,21,4,52165,9316,0,27882
7/21/2022,2022,7,21,5,52795,9149,7,28106
7/21/2022,2022,7,21,6,53138,8467,869,28515
7/21/2022,2022,7,21,7,55358,7998,3257,29274
7/21/2022,2022,7,21,8,58268,7910,4257,31115
7/21/2022,2022,7,21,9,61700,6602,5205,33370
7/21/2022,2022,7,21,10,65550,6704,5772,35449
7/21/2022,2022,7,21,11,69002,6917,6396,37361
7/21/2022,2022,7,21,12,72188,7315,7035,38506
7/21/2022,2022,7,21,13,74747,8479,6912,38938
7/21/2022,2022,7,21,14,76688,10322,6923,38833
7/21/2022,2022,7,21,15,77796,12383,7510,38076
7/21/2022,2022,7,21,16,77587,13747,7188,37379
7/21/2022,2022,7,21,17,76157,14900,5611,36632
7/21/2022,2022,7,21,18,73382,15946,3323,35607
7/21/2022,2022,7,21,19,70459,14059,260,36219
7/21/2022,2022,7,21,20,68104,12467,0,35353
7/21/2022,2022,7,21,21,64256,12949,0,32005
7/21/2022,2022,7,21,22,63138,16061,0,29193
7/21/2022,2022,7,21,23,59206,16644,0,27079
7/21/2023,2023,7,21,0,56932,18472,0,23450
7/21/2023,2023,7,21,1,54576,18439,0,22253
7/21/2023,2023,7,21,2,52983,17455,0,21793
7/21/2023,2023,7,21,3,52144,16184,0,21932
7/21/2023,2023,7,21,4,52249,15095,0,22612
7/21/2023,2023,7,21,5,52735,13387,17,23874
7/21/2023,2023,7,21,6,53305,10123,1815,25776
7/21/2023,2023,7,21,7,56022,7410,7650,26150
7/21/2023,2023,7,21,8,59965,7465,10753,27084
7/21/2023,2023,7,21,9,64144,6634,11787,29522
7/21/2023,2023,7,21,10,68142,5614,12207,32677
7/21/2023,2023,7,21,11,72033,5063,12257,35475
7/21/2023,2023,7,21,12,75853,5457,12582,37135
7/21/2023,2023,7,21,13,78679,6600,12261,38546
7/21/2023,2023,7,21,14,80609,7864,11498,39154
7/21/2023,2023,7,21,15,81301,8765,11176,39201
7/21/2023,2023,7,21,16,80968,9576,10760,38816
7/21/2023,2023,7,21,17,79426,10790,9094,38163
7/21/2023,2023,7,21,18,77099,12869,4582,38191
7/21/2023,2023,7,21,19,74047,13896,514,37911
7/21/2023,2023,7,21,20,71278,14979,2,36472
7/21/2023,2023,7,21,21,67417,16136,0,33920
7/21/2023,2023,7,21,22,64384,15773,0,32473
7/21/2023,2023,7,21,23,60495,17825,0,31265
7/21/2024,2024,7,21,0,52477,7547,0,27921
7/21/2024,2024,7,21,1,50427,6850,0,26777
7/21/2024,2024,7,21,2,48910,6325,0,25980
7/21/2024,2024,7,21,3,48157,6308,0,25476
7/21/2024,2024,7,21,4,47502,5925,0,25064
7/21/2024,2024,7,21,5,47053,5436,20,24933
7/21/2024,2024,7,21,6,47402,4132,1714,25048
7/21/2024,2024,7,21,7,50339,2974,7845,24073
7/21/2024,2024,7,21,8,53744,3051,11022,24454
7/21/2024,2024,7,21,9,56785,3985,12713,25037
7/21/2024,2024,7,21,10,59846,4973,13142,25777
7/21/2024,2024,7,21,11,62806,6167,14127,26374
7/21/2024,2024,7,21,12,64614,7296,14972,26680
7/21/2024,2024,7,21,13,65877,7824,14909,27549
7/21/2024,2024,7,21,14,67018,8165,13119,28828
7/21/2024,2024,7,21,15,67197,8813,10869,30449
7/21/2024,2024,7,21,16,67060,10947,10004,29719
7/21/2024,2024,7,21,17,66311,12447,6622,30237
7/21/2024,2024,7,21,18,64320,12140,2200,32023
7/21/2024,2024,7,21,19,62267,11877,116,31841
7/21/2024,2024,7,21,20,60801,9879,0,32245
7/21/2024,2024,7,21,21,58155,7459,0,31663
7/21/2024,2024,7,21,22,57671,10938,0,30828
7/21/2024,2024,7,21,23,54792,9028,0,29081
7/22/2021,2021,7,22,0,43187,10359,0,22869
7/22/2021,2021,7,22,1,41139,10190,0,21681
7/22/2021,2021,7,22,2,39693,9822,0,21087
7/22/2021,2021,7,22,3,39063,9413,0,21430
7/22/2021,2021,7,22,4,39421,8324,0,22521
7/22/2021,2021,7,22,5,40730,7448,0,23695
7/22/2021,2021,7,22,6,41937,6555,30,24396
7/22/2021,2021,7,22,7,43791,5937,1890,25605
7/22/2021,2021,7,22,8,46715,4160,5005,26939
7/22/2021,2021,7,22,9,50531,4944,6178,27940
7/22/2021,2021,7,22,10,54726,6255,6305,29307
7/22/2021,2021,7,22,11,58443,7271,6341,30865
7/22/2021,2021,7,22,12,61564,6964,6364,32842
7/22/2021,2021,7,22,13,64088,7572,5862,33944
7/22/2021,2021,7,22,14,65630,7994,6048,34176
7/22/2021,2021,7,22,15,66265,7699,5848,34184
7/22/2021,2021,7,22,16,65987,7521,5619,33737
7/22/2021,2021,7,22,17,64409,7833,5125,33323
7/22/2021,2021,7,22,18,62315,8486,4042,32464
7/22/2021,2021,7,22,19,59617,10042,1061,31558
7/22/2021,2021,7,22,20,58352,12873,0,29342
7/22/2021,2021,7,22,21,55862,15141,0,26928
7/22/2021,2021,7,22,22,52370,16944,0,24459
7/22/2021,2021,7,22,23,45883,10927,0,21746
7/22/2022,2022,7,22,0,53195,13901,0,25385
7/22/2022,2022,7,22,1,51022,13783,0,24496
7/22/2022,2022,7,22,2,49816,13773,0,24273
7/22/2022,2022,7,22,3,49164,12651,0,24290
7/22/2022,2022,7,22,4,49408,11648,0,24887
7/22/2022,2022,7,22,5,50200,11990,4,24766
7/22/2022,2022,7,22,6,50875,12017,742,25121
7/22/2022,2022,7,22,7,53165,10580,3246,26506
7/22/2022,2022,7,22,8,56791,11254,5732,27547
7/22/2022,2022,7,22,9,60842,10629,7974,28814
7/22/2022,2022,7,22,10,64945,9604,8582,31629
7/22/2022,2022,7,22,11,68554,9030,8703,33935
7/22/2022,2022,7,22,12,71361,9075,8748,34977
7/22/2022,2022,7,22,13,72455,9844,8706,35271
7/22/2022,2022,7,22,14,72373,11285,8534,34382
7/22/2022,2022,7,22,15,72368,12616,7988,33861
7/22/2022,2022,7,22,16,72164,13703,7326,33369
7/22/2022,2022,7,22,17,70862,15013,5901,32523
7/22/2022,2022,7,22,18,68775,15803,3009,32800
7/22/2022,2022,7,22,19,66286,15358,226,33150
7/22/2022,2022,7,22,20,64271,15514,0,31333
7/22/2022,2022,7,22,21,60799,17204,0,28396
7/22/2022,2022,7,22,22,60128,13790,0,25708
7/22/2022,2022,7,22,23,56311,13942,0,23636
7/22/2023,2023,7,22,0,56393,10749,0,29899
7/22/2023,2023,7,22,1,53783,9289,0,28902
7/22/2023,2023,7,22,2,51892,7358,0,28564
7/22/2023,2023,7,22,3,50570,5977,0,28479
7/22/2023,2023,7,22,4,50035,4957,0,28568
7/22/2023,2023,7,22,5,49649,4541,15,28420
7/22/2023,2023,7,22,6,49808,4167,1731,28040
7/22/2023,2023,7,22,7,52596,3221,7051,27594
7/22/2023,2023,7,22,8,56293,3799,10380,28050
7/22/2023,2023,7,22,9,60518,2840,11863,30367
7/22/2023,2023,7,22,10,64684,1808,12110,33269
7/22/2023,2023,7,22,11,68432,1546,12419,35593
7/22/2023,2023,7,22,12,71728,1450,12533,37358
7/22/2023,2023,7,22,13,74359,2177,12545,38226
7/22/2023,2023,7,22,14,76293,2860,12462,38821
7/22/2023,2023,7,22,15,77478,3726,12128,39293
7/22/2023,2023,7,22,16,77861,4301,11173,39692
7/22/2023,2023,7,22,17,76841,4401,9580,39516
7/22/2023,2023,7,22,18,74435,5110,4902,40066
7/22/2023,2023,7,22,19,70937,6546,485,39667
7/22/2023,2023,7,22,20,67966,8208,0,37849
7/22/2023,2023,7,22,21,64384,9996,0,34500
7/22/2023,2023,7,22,22,63488,14918,0,31245
7/22/2023,2023,7,22,23,59578,12931,0,28093
7/22/2024,2024,7,22,0,49751,4722,0,27081
7/22/2024,2024,7,22,1,48062,4345,0,26200
7/22/2024,2024,7,22,2,47328,4523,0,25507
7/22/2024,2024,7,22,3,47502,4218,0,25992
7/22/2024,2024,7,22,4,48249,3841,0,26955
7/22/2024,2024,7,22,5,50029,4316,12,27866
7/22/2024,2024,7,22,6,50989,4361,1670,27670
7/22/2024,2024,7,22,7,53549,3329,5842,27866
7/22/2024,2024,7,22,8,56520,3516,7610,28898
7/22/2024,2024,7,22,9,59543,4434,8512,29981
7/22/2024,2024,7,22,10,62204,5506,9038,30936
7/22/2024,2024,7,22,11,63660,5755,10317,30899
7/22/2024,2024,7,22,12,65292,5754,10486,32020
7/22/2024,2024,7,22,13,66546,4988,9605,33941
7/22/2024,2024,7,22,14,68006,4989,9104,34583
7/22/2024,2024,7,22,15,68577,5324,9000,34755
7/22/2024,2024,7,22,16,67576,5199,8159,34554
7/22/2024,2024,7,22,17,65120,4827,5878,34800
7/22/2024,2024,7,22,18,62241,4154,3255,34425
7/22/2024,2024,7,22,19,60271,3275,277,35473
7/22/2024,2024,7,22,20,58358,3442,0,34681
7/22/2024,2024,7,22,21,55494,3175,0,33390
7/22/2024,2024,7,22,22,54801,5321,0,30874
7/22/2024,2024,7,22,23,51764,4684,0,28752
7/23/2021,2021,7,23,0,46337,18064,0,20160
7/23/2021,2021,7,23,1,44337,17476,0,19025
7/23/2021,2021,7,23,2,43103,17326,0,18281
7/23/2021,2021,7,23,3,42502,17098,0,18175
7/23/2021,2021,7,23,4,42578,16848,0,19494
7/23/2021,2021,7,23,5,43668,15933,0,21328
7/23/2021,2021,7,23,6,44685,15452,33,22581
7/23/2021,2021,7,23,7,46823,13553,1282,24488
7/23/2021,2021,7,23,8,50038,13458,3724,25293
7/23/2021,2021,7,23,9,54175,15419,5491,27008
7/23/2021,2021,7,23,10,57947,14507,5887,29447
7/23/2021,2021,7,23,11,61058,13237,6392,30738
7/23/2021,2021,7,23,12,64034,12637,6573,32193
7/23/2021,2021,7,23,13,66560,12190,6349,33394
7/23/2021,2021,7,23,14,67955,12160,6026,34157
7/23/2021,2021,7,23,15,68997,12740,4953,34364
7/23/2021,2021,7,23,16,69393,13131,5312,33967
7/23/2021,2021,7,23,17,68729,14021,4604,33242
7/23/2021,2021,7,23,18,66820,15429,3569,32599
7/23/2021,2021,7,23,19,63494,14522,584,31509
7/23/2021,2021,7,23,20,61695,16378,0,29071
7/23/2021,2021,7,23,21,59068,18813,0,26819
7/23/2021,2021,7,23,22,55692,19360,0,24950
7/23/2021,2021,7,23,23,48938,17857,0,22566
7/23/2022,2022,7,23,0,51206,18382,0,22436
7/23/2022,2022,7,23,1,49143,18589,0,21139
7/23/2022,2022,7,23,2,47713,18679,0,20378
7/23/2022,2022,7,23,3,46732,17828,0,20034
7/23/2022,2022,7,23,4,46307,17091,0,19842
7/23/2022,2022,7,23,5,46245,16466,13,20008
7/23/2022,2022,7,23,6,46822,15050,1173,20520
7/23/2022,2022,7,23,7,50112,14090,5332,21173
7/23/2022,2022,7,23,8,54706,16658,8392,21156
7/23/2022,2022,7,23,9,59085,16122,9283,23375
7/23/2022,2022,7,23,10,63010,14641,9279,26393
7/23/2022,2022,7,23,11,66146,13110,9053,29278
7/23/2022,2022,7,23,12,68525,12075,9330,30890
7/23/2022,2022,7,23,13,70784,12443,9387,32012
7/23/2022,2022,7,23,14,72689,13445,8986,33032
7/23/2022,2022,7,23,15,73984,14083,8786,33786
7/23/2022,2022,7,23,16,73962,14621,8561,33541
7/23/2022,2022,7,23,17,72755,15796,7251,32462
7/23/2022,2022,7,23,18,70600,17152,4166,31795
7/23/2022,2022,7,23,19,67754,17351,475,32006
7/23/2022,2022,7,23,20,65616,17903,0,30096
7/23/2022,2022,7,23,21,62373,19991,0,26992
7/23/2022,2022,7,23,22,57391,18046,0,24041
7/23/2022,2022,7,23,23,54005,18561,0,21684
7/23/2023,2023,7,23,0,53610,11249,0,26039
7/23/2023,2023,7,23,1,51178,11132,0,24786
7/23/2023,2023,7,23,2,49148,10940,0,23463
7/23/2023,2023,7,23,3,47969,10298,0,22932
7/23/2023,2023,7,23,4,46853,9560,0,22661
7/23/2023,2023,7,23,5,46315,9303,19,22524
7/23/2023,2023,7,23,6,46756,7146,2023,22713
7/23/2023,2023,7,23,7,49571,4015,8095,22916
7/23/2023,2023,7,23,8,54056,3535,11366,23855
7/23/2023,2023,7,23,9,59008,3233,11998,26895
7/23/2023,2023,7,23,10,63792,2537,12301,30484
7/23/2023,2023,7,23,11,68095,2134,12886,33800
7/23/2023,2023,7,23,12,71586,2348,12634,35882
7/23/2023,2023,7,23,13,74044,2966,12383,36974
7/23/2023,2023,7,23,14,75339,3030,11727,38152
7/23/2023,2023,7,23,15,75612,3318,10932,38541
7/23/2023,2023,7,23,16,74898,3981,9973,38279
7/23/2023,2023,7,23,17,73246,4112,8274,38165
7/23/2023,2023,7,23,18,71054,5547,4770,37859
7/23/2023,2023,7,23,19,68393,7262,508,37143
7/23/2023,2023,7,23,20,66063,10845,0,33440
7/23/2023,2023,7,23,21,62336,14487,0,29128
7/23/2023,2023,7,23,22,60496,11302,0,25502
7/23/2023,2023,7,23,23,56746,11533,0,22616
7/23/2024,2024,7,23,0,47780,3439,0,27058
7/23/2024,2024,7,23,1,46356,2799,0,26245
7/23/2024,2024,7,23,2,45690,2248,0,25973
7/23/2024,2024,7,23,3,46055,2199,0,26398
7/23/2024,2024,7,23,4,46977,2025,0,27207
7/23/2024,2024,7,23,5,48235,1864,13,28393
7/23/2024,2024,7,23,6,49753,1378,1237,29353
7/23/2024,2024,7,23,7,52117,818,5313,29142
7/23/2024,2024,7,23,8,54485,673,8618,29019
7/23/2024,2024,7,23,9,56586,916,10788,29256
